IR,IY,IB,VR,VY,VB,L1,L2,L3,L4,L5,L6,L7,L8
9.656320330745594,0.7695320162920916,6.085272726964666,222.77852776089713,221.56201507930598,221.66255330349702,0,0,0,0,0,0,0,0
8.08397348116461,6.962887758781397,3.495063720868188,222.76319108465853,229.88420993963481,223.79737404821648,0,1,0,1,0,0,0,0
3.0461376917337066,3.3987496376806616,1.1409578488793337,224.32018927594507,229.77279932566447,226.17194227116966,0,0,0,0,0,0,0,0
0.9767211400638387,7.247667715287615,1.5124682873493456,229.80368740942185,227.9381810390804,229.69818864633785,0,1,0,0,1,0,0,0
6.842330265121569,0.6535634079894237,2.2531692995123507,220.6750254668382,226.59422962082,227.2763113769969,0,0,0,1,0,0,1,0
4.4015249373960135,3.152903378306103,2.50966661340298,225.18700994380595,225.77807050251084,229.22603757093958,0,0,0,0,0,0,0,0
1.2203823484477883,5.394912923753372,8.506160578411379,221.7936468201221,228.66101545377836,227.62212058314176,0,1,1,0,1,0,0,1
4.951769101112702,7.907231648389636,5.612227882825249,229.70676545409745,222.89439521619488,225.917169688924,0,0,1,0,1,1,0,0
0.34388521115218396,3.187525029320699,5.233909113743664,221.13303504727463,224.67681212484877,221.92023369136345,0,0,0,0,0,0,0,0
9.093204020787821,6.2589137643700905,1.1476887186921747,224.03601002361592,226.19389969366503,226.66685651892513,0,1,0,1,1,0,1,0
2.587799816000169,8.85977748236187,8.60139693349435,227.37884984834605,224.11190475869492,226.23379565959908,0,0,1,0,1,1,0,0
6.62522284353982,6.158631881823045,7.228143032084837,227.04554428027444,224.27486454090268,226.02469170457266,1,0,1,0,1,1,1,0
3.1171107608941098,2.329594747536338,0.6766836190000158,224.22728636893933,223.30284667502085,224.8978586798824,0,0,0,0,0,0,0,0
5.200680211778108,0.2440078155653802,7.078350972297686,223.4652416795272,225.64231816684537,225.28656603989276,0,0,1,1,0,0,1,1
5.4671027934327965,8.700988739009299,5.4353821734264605,223.9761237855287,228.50574528015116,223.34442527118105,0,1,0,1,0,0,0,1
1.8485445552552704,0.21269410850387138,0.8172534574677826,222.64276263158638,222.01528378006313,225.19312692642302,0,0,0,0,0,0,0,0
9.695846277645586,8.747016726841995,4.583006415286564,222.053329387068,229.34433038753443,221.9755590567848,0,1,0,1,0,0,0,0
7.7513282336111455,5.28937134027212,4.8469628713004695,224.8303969755889,226.89087653748228,228.05174397360378,0,1,0,1,1,0,1,0
9.394989415641891,9.390676985128962,1.6577454016327575,222.68533756067606,228.2327321268003,221.85776954698707,0,1,0,1,0,0,0,0
8.948273504276488,7.987832357736654,9.456981470002823,222.8746166489725,225.5619069263001,220.84966289889468,0,1,0,1,0,0,0,1
5.978999788110851,9.979341105333376,8.49975371480662,226.56756063474558,227.79516701424063,224.36246026357156,1,1,0,1,0,1,0,1
9.218742350231167,3.5071181545171015,6.690223373291083,229.68537331699892,220.16200397339466,226.5830743950606,1,0,1,0,0,1,1,0
0.884925020519195,7.671882889311269,4.622955610006072,226.03637200559376,228.18380424779536,224.37716824933543,0,1,0,0,0,0,0,0
1.959828624191452,4.019309136092422,4.1176554158450855,220.76979467064967,220.40138859085366,222.7675413195131,0,0,0,0,0,0,0,0
0.45227288910538066,4.798756203039089,6.509734671509541,220.75583613854067,228.8991337636286,225.5817118389044,0,0,1,0,0,0,0,1
3.2533033076326436,6.275054632183701,5.4543186940690545,229.51423220845567,229.91962747238642,223.470023354122,0,1,0,0,0,1,0,1
3.8867728968948203,8.736771141863388,0.6227310588188562,222.97290790307335,222.94067462176778,229.32867690126633,0,0,0,0,1,0,0,0
2.713490317738959,9.840834691992951,5.125026487703317,220.92066986082475,222.10318556285793,229.2264513960357,0,0,1,0,1,0,0,0
8.287375091519294,7.682734138645182,8.064036172328395,225.99044587150382,227.6536336385804,225.02371819972095,1,1,1,1,1,1,1,1
3.567533266935893,4.177667821673338,4.59239877596958,226.23648778290266,222.53026340920252,223.2788399401826,0,0,0,0,0,0,0,0
2.8093450968738076,4.213570022770702,0.5195657755426841,226.48504820118688,228.65562383172204,227.37132413956638,0,0,0,0,0,0,0,0
5.426960831582485,7.375823015888915,7.862781993840331,222.67402027857543,221.02842592157478,220.36712943483067,0,0,0,0,0,0,0,0
1.4092422497476265,2.3877714576830233,2.013637821359744,220.15110684214474,221.25955196379357,224.74769006043653,0,0,0,0,0,0,0,0
8.021969807540398,1.1047411313139466,2.5862083488803878,229.6501536945447,229.79151555100617,223.36323394270335,1,0,0,1,0,0,0,0
0.7455064367977082,3.546221576407765,1.647063534322959,222.50893045691103,226.73838898270006,229.20535885102555,0,0,0,0,0,0,0,0
9.868869366005173,2.8723899165408175,3.302150648714975,226.7602628805255,228.4688722442895,220.12003027272684,1,0,0,1,0,0,0,0
7.722447692966574,2.963081204559901,7.56751505688635,227.0662986987871,223.24329377351518,225.5281487571835,1,0,1,0,0,1,1,0
1.987156815341724,2.3360775104990994,5.193858595039373,226.10007417079487,226.76483749520605,227.40663581066627,0,0,1,0,0,1,0,1
0.05522117123602399,0.42093189636361883,2.048812741507126,223.12907394213647,225.94241827308596,224.8501798752404,0,0,0,0,0,0,0,0
8.154614284548341,0.1787393473341381,8.778300781520409,222.71096253764065,226.03150120122947,220.8540303016272,0,0,0,1,0,0,0,1
7.068573438476172,9.877223897360315,8.795818549515293,225.97668282702702,226.82532459537723,229.72461390027902,1,1,1,1,1,1,1,1
7.2900716804098735,4.277731337358624,8.70578425046007,228.66095633611693,225.75359173129098,225.18010431376098,1,0,1,1,0,1,1,1
7.712703466859457,3.8432664715968166,2.3879621138153926,229.46733728923397,224.29062369302665,226.14186244319012,1,0,0,0,0,0,1,0
0.7404465173409036,6.796472826930699,4.512393441809881,221.05905804403758,222.75922694380546,222.36609782707507,0,0,0,0,0,0,0,0
3.5846572854427263,2.1825388786506417,9.849896561408752,221.5482861259772,227.68581330913202,224.83498085106802,0,0,0,0,0,0,0,1
1.1586905952512971,9.499611839502254,7.7201247630999035,229.4473625878308,222.26272430003186,224.29149491958322,0,0,0,0,0,1,0,0
8.631034258755935,7.863450144155521,0.2716742122555982,227.36535228334793,226.92354306154414,220.74895842001985,1,1,0,1,0,0,0,0
6.232981268275579,0.8941100231225951,0.6520459126049205,228.82993824829774,222.33332822649328,221.06160353547466,1,0,0,0,0,0,0,0
3.308980248526492,4.175807757849284,4.639313768123328,222.02632634135344,226.25330169954455,228.37472519618774,0,0,0,0,0,0,0,0
0.6355835028602363,8.791183075621646,9.092202058615602,225.87585871109403,227.4707826712903,222.3981995220659,0,1,0,0,0,1,0,1
3.109823217156622,9.447320222914103,5.387017979527142,227.01139594417475,222.18713888906538,221.9495827149863,0,0,0,0,0,1,0,0
3.2518332202674705,4.674015112498697,4.9781250803429025,226.80111885446973,220.5994330086131,225.0491145125014,0,0,0,0,0,0,0,0
7.29606178338064,6.134113892107077,1.0547369995663058,224.08151690866697,221.30973742994175,227.68747131362514,0,0,0,0,1,0,1,0
6.3755747135521315,1.6703394609207523,6.5678010472429404,220.1539489169131,226.05996967271025,220.6194651857899,0,0,0,1,0,0,0,1
8.872127425763265,9.911686261369766,8.221031606002255,225.82926056804263,228.49446406225735,225.76807919638256,1,1,1,1,1,1,1,1
4.722149251619493,2.3167170138344337,3.8042000750756233,222.53101539179607,220.44996821235424,221.19210442840574,0,0,0,0,0,0,0,0
1.195942459383017,9.427317741351256,7.756118509253275,224.5025424614289,227.34151259041647,220.3646105082562,0,1,0,0,0,0,0,1
7.13244787222995,6.496466489923685,9.644766539008117,229.57581015083818,223.4131864595005,220.52743952162217,1,0,0,0,0,1,0,0
7.607850486168974,6.077367948788591,2.037664591276891,223.99035317642435,224.78528369919522,228.3416410820844,0,0,0,0,1,0,1,0
5.612771975694963,5.126885110165086,5.233296311947413,228.39801606664426,229.28859549845566,221.17972483628063,1,1,0,1,0,1,0,1
7.70967179954561,2.3066981171775867,2.8713795808457556,221.8854060574925,223.31971504735844,220.4515136441229,0,0,0,0,0,0,0,0
4.937955963643907,1.7652803200550826,7.9285441903383935,226.7246049802503,224.65336933939486,224.37899887142913,0,0,0,0,0,1,0,0
5.227328293819941,2.2048620907017535,5.775933658811575,229.77006954438943,220.1368241476068,228.43993471942025,1,0,1,0,0,1,1,0
4.275410183585496,1.8643826214425452,6.345824175503037,221.01893100872937,220.8159872000484,222.62408376489302,0,0,0,0,0,0,0,0
0.2541912674409519,7.795844735667533,7.979141596158941,220.08319942227192,222.58591591134785,224.21712617525915,0,0,0,0,0,0,0,0
1.0789142699330445,3.501252591667301,3.959704726624549,224.33582792632615,220.27852240821073,220.3992253256375,0,0,0,0,0,0,0,0
0.3142918568673425,0.5784267656339637,9.150900684070432,220.92625483051367,226.3137532604825,224.49078514134877,0,0,0,0,0,0,0,1
6.364104112637804,9.691026301408113,5.3302886724614,227.48384349676232,224.26398356801622,225.77613080637133,1,0,1,0,1,1,1,0
3.143559810763267,8.837858849634257,1.57954822835348,229.14548663848558,225.48145202728023,225.70907053752146,0,1,0,0,1,0,0,0
5.085706911647028,9.27752283195213,6.958991181688025,224.3402097270876,221.7464718589633,223.32426692174366,0,0,0,0,0,0,0,0
9.07566473926093,9.949078226464353,7.9326135043825445,222.5871164215544,222.95932029436617,223.15533180663135,0,0,0,0,0,0,0,0
2.4929222914887497,1.738952492194873,3.1676167706752665,224.34403319006609,226.63824474852726,221.06623618936598,0,0,0,0,0,0,0,0
4.103829230356297,3.9624201890265875,8.57179256998753,227.2344781785,229.653027236304,223.66798320646268,0,0,0,0,0,1,0,1
7.555511385430487,7.582384757040913,9.061432547657663,220.09054161580372,220.50416773602208,220.99494668872964,0,0,0,0,0,0,0,0
2.2879816549162246,6.960206180537922,2.769044873778089,225.89453989484696,228.90384320855267,227.6659594471205,0,1,0,0,1,0,0,0
0.7697990982879299,1.5389590633985506,9.83521472715222,226.13291684887378,225.7688120131121,229.66274297748186,0,0,1,0,0,1,0,1
2.8975145291376805,8.158331249906178,1.4071152804875842,226.37688246895937,225.63919566755624,229.70074456666708,0,1,0,0,1,0,0,0
1.6122128725400442,2.2444057183666066,2.0201566840249,222.42022079980876,225.0027853520776,228.65071099375393,0,0,0,0,0,0,0,0
9.29697652342573,2.2381761482262306,1.8422483923802613,227.14052723378126,220.69394085904185,226.0079214933962,1,0,0,0,0,0,1,0
8.08120379564417,5.3697442289341355,8.939897100078705,220.91391486331776,220.89876851736162,227.00865697243879,0,0,1,0,1,0,1,0
6.334037565104235,5.929399348417031,6.542925523249618,221.99270336466802,226.00912005659086,222.85205802680414,0,1,0,1,0,0,0,1
8.714605901877178,5.8008620783781115,1.5210428322227287,228.77470046654483,223.4095857143556,226.3077042017262,1,0,0,0,1,0,1,0
8.036720768991145,0.9148683739775487,4.40323418368349,227.38723150726565,229.1726806657768,224.55649549439877,1,0,0,1,0,0,0,0
1.8657005888603584,8.774608626303804,6.15298025069802,220.13745554011345,224.06590537359472,224.82017339776934,0,0,0,0,0,0,0,0
8.925589984899778,2.6560004258870604,0.8346408498938329,222.483762603698,221.4328145870264,227.57776560375157,0,0,0,0,0,0,1,0
5.393422419156507,1.2951492128280417,8.824163684073387,222.14406482993164,227.14718833502036,222.81918355597253,0,0,0,1,0,0,0,1
8.074401551640625,8.887480798689772,8.036035354415352,222.70806328036971,222.9335342144101,223.1803961169452,0,0,0,0,0,0,0,0
8.960912999234932,9.556514982297534,5.052067735766382,222.47559770279886,225.25470307355894,229.24641791128636,0,1,1,1,1,0,1,1
3.1800347497186388,8.621276172654506,9.671266152591704,220.62526295742845,226.9783278550517,220.56224294850972,0,1,0,0,0,0,0,1
1.1005192452767676,8.09516074724878,4.177609792750997,224.5894051659682,229.0026411120207,224.8563429841334,0,1,0,0,0,0,0,0
2.279351625419417,6.552419806390217,9.841103190364977,227.32733474786164,227.92191194801677,229.12800800407862,0,1,1,0,1,1,0,1
4.271077886262563,5.5085737060913935,6.67919998803627,226.06731724717437,226.76361067872725,226.10363007818157,0,1,1,0,1,1,0,1
8.18014765922493,0.8698675991141014,6.346712732539414,226.7287166859808,226.79633182395145,225.46407074212132,1,0,1,1,0,1,1,1
8.607305832563434,4.084532130706987,1.65954895295785,220.8114917853624,229.45924644032087,222.49744179229356,0,0,0,1,0,0,0,0
0.06952130531190703,3.72688517012314,8.81927758304644,229.51490710176788,222.95824097496535,223.43275489064447,0,0,0,0,0,1,0,0
5.107473025775658,2.5975378376032623,4.2748968792061515,228.38491833843025,220.01112094196188,228.52048415804694,1,0,0,0,0,0,1,0
4.17411003148779,7.234201136885849,1.6223340578247936,228.05090318495664,222.719545593982,225.59218131768458,0,0,0,0,1,0,0,0
2.2210781047073027,4.9587573507877085,0.1260751997575904,228.22983805041767,222.17891379626744,225.1474219375678,0,0,0,0,0,0,0,0
1.198653673336828,0.8104621590764793,5.597556836383825,229.3271050813276,226.61834585114,220.9957971354003,0,0,0,0,0,1,0,1
3.3761517140362796,2.2018320194981134,5.2739962212267635,225.44253966113698,226.3371159976553,220.16028156455124,0,0,0,0,0,1,0,1
9.429097039125192,6.832587636595959,7.193536223691586,222.00282017867625,225.93461382704723,229.6368518868705,0,1,1,1,1,0,1,1
3.2320293202075523,0.7613085949030018,8.902580530178021,226.1678360785254,220.16243443209453,223.76986167286842,0,0,0,0,0,1,0,0
5.187906217433661,8.512069140487688,0.7940658464302952,227.4288149366794,227.28778054450646,226.03213062099505,1,1,0,1,1,0,1,0
7.030189588951778,4.951465270139743,7.314964903403624,227.37917393354024,223.2353041248549,220.79715073187285,1,0,0,0,0,1,0,0
3.63629602379294,4.80586577326648,1.8741194409758222,225.2144902416688,226.65055989006632,226.83114285723047,0,0,0,0,0,0,0,0
9.717820827209607,5.924077846595176,8.581770531571639,220.68458719333577,225.56578428502152,229.3256670870596,0,1,1,1,1,0,1,1
9.624472949421111,8.246809659251491,8.19063513861656,223.71112938430127,223.42730925427907,225.7566525299742,0,0,1,0,1,0,1,0
2.5178229582536416,3.4780920790219305,5.407937549855443,229.20766608463356,221.3457626710411,221.2611532237541,0,0,0,0,0,1,0,0
4.972485058923855,6.780161525590636,7.102427986233115,225.84448909757427,220.9441889766048,225.81721527473476,0,0,1,0,1,1,0,0
3.0087830981676964,5.657319639957911,3.1435011318374837,225.38331943255713,228.31518333112223,227.66347213104652,0,1,0,0,1,0,0,0
2.848404943774676,2.6702827016942132,4.7116789893281465,222.68853514382192,229.18397542081559,224.0641653657402,0,0,0,0,0,0,0,0
0.36886947354532795,8.78629986355158,8.216368977104716,223.6844891991658,226.497880467643,228.79837747941468,0,1,1,0,1,0,0,1
6.095643339798968,7.974260216069281,4.592651971732139,228.9534608915317,221.03434114860482,226.48682953357365,1,0,0,0,1,0,1,0
5.026790232288615,6.584518346584255,3.577982653254418,226.66463047526835,224.0202721688824,228.99248918289203,1,0,0,0,1,0,1,0
0.5147875124998935,8.505817290942419,4.942124472502999,227.87387026752333,227.28939200105157,226.23505311247337,0,1,0,0,1,0,0,0
2.7864646423661146,8.672942009598025,8.282492524372184,224.54345423067656,227.79820884010067,221.31287972004824,0,1,0,0,0,0,0,1
9.082658859666537,7.083629767150348,3.3520804737087273,226.30247219456157,221.1821862229109,223.09691711105188,1,0,0,0,0,0,0,0
2.395618906669724,8.37013328363672,1.737615931357438,222.48383608743208,220.00030718845383,222.01794948252456,0,0,0,0,0,0,0,0
1.448948720912231,6.974714616692836,7.120140203307807,227.05460830283485,227.12137045880604,229.08826497716862,0,1,1,0,1,1,0,1
4.89452760277563,6.801407717603004,8.259782127080818,224.27601333703336,223.56596175986206,227.60400067287483,0,0,1,0,1,0,0,0
9.856504541106007,6.186113782151843,1.0063747852353333,224.42545514814745,222.5448133161826,226.76398368910006,0,0,0,0,1,0,1,0
2.4205527151150044,7.527166395576412,2.3987411275594472,226.4932232457688,220.12897469789525,223.0096631963162,0,0,0,0,0,0,0,0
6.721355474058786,1.586051052930737,1.419719897609939,229.36280621468927,225.402994067615,221.84044772050214,1,0,0,1,0,0,0,0
7.616196153287175,8.808707591989284,3.4794141158216663,220.64006346608622,228.5115073542598,227.56451087988913,0,1,0,1,1,0,1,0
2.3763754399239967,8.71843527745232,4.503509789054126,228.24743237347008,229.57631646272588,224.7415794587908,0,1,0,0,0,0,0,0
7.282163486118596,0.29247283034559146,7.4882633696330645,222.92383110412194,225.65744950613288,222.2578955215063,0,0,0,1,0,0,0,1
3.677831327192532,8.258167505647627,6.511475848816741,224.43919454506377,225.14461327739895,226.16621978165276,0,1,1,0,1,0,0,1
6.3230583059357945,1.288698674734452,6.2092856747843115,220.21913328775008,220.8505638548924,220.4033385213845,0,0,0,0,0,0,0,0
6.335297107608947,3.351188542591419,3.523749466096544,223.01046077834314,225.488728015426,223.26170254128255,0,0,0,1,0,0,0,0
5.357746840747585,7.435082562916078,8.4144755308476,225.0263124263013,223.79979078965394,224.68556994591134,1,0,0,0,0,1,0,0
0.902897700544083,1.607598960483082,4.712871673981645,220.5617607734744,226.07135280883577,221.47958334109407,0,0,0,0,0,0,0,0
8.35302495589238,8.179670241190621,9.791049380151545,224.91095729383164,223.88726347876548,229.8465447759084,0,0,1,0,1,0,1,0
3.2078006497173583,8.32134177957742,6.3414213829573685,229.27110628858426,222.40299123450367,222.09097364589616,0,0,0,0,0,1,0,0
1.8651851039985423,5.074677337608362,1.2626474156450274,221.05393218107804,220.94965275228375,221.30353130043267,0,0,0,0,0,0,0,0
0.40775141554763916,0.0638587171683358,6.7617756207543405,227.64440728075505,223.14918444588895,222.03534873886898,0,0,0,0,0,1,0,0
5.908929431882418,2.870381331749128,3.25104015431699,224.09671053375993,220.96644834287753,227.69061133159724,0,0,0,0,0,0,1,0
6.775643618422825,6.169269183757422,6.8632719668609745,226.55173714524338,221.76896950823985,224.25505659271843,1,0,0,0,0,1,0,0
0.16587828927856152,9.811861780274235,0.6964114816240574,222.6023659798523,229.87336158579546,225.65415939752538,0,1,0,0,1,0,0,0
5.12093058299281,6.3181352701666835,1.7488143717595939,221.59492262541357,224.44103556906617,220.2100915698636,0,0,0,0,0,0,0,0
2.2649577519793795,2.5980358106415977,8.557372589057863,221.60462614271228,225.31871766505017,220.34431308573315,0,0,0,0,0,0,0,1
6.451727904094499,6.340057030996114,2.271795570235149,220.70491945643144,228.73618528737217,224.45825549827015,0,1,0,1,0,0,0,0
1.7436642900499144,5.3998537971585545,8.3704112524294,221.85646704901242,229.95568900490687,228.16655243201623,0,1,1,0,1,0,0,1
6.90937738102466,7.798453951511436,2.792760884544104,226.64219384988968,225.8271444934468,228.85238878707565,1,1,0,1,1,0,1,0
3.867353463005374,1.069806388269584,6.428819100587076,228.81690611843507,228.1247382104417,220.8670656759564,0,0,0,0,0,1,0,1
9.367299887367345,7.61027902502028,6.9415057350983105,228.14125685591162,223.26941024336676,225.38363102101022,1,0,1,0,1,1,1,0
1.3752094414599325,5.412665786761103,5.126547531450529,226.85134309874485,223.0574395744729,229.1322968627927,0,0,1,0,1,1,0,0
3.410663510502585,9.629920038589946,3.053106766967313,221.10431863411102,224.0270372099456,223.87972754397887,0,0,0,0,0,0,0,0
1.1347352124058907,3.418721660386861,2.126443763710961,222.8918744629595,226.7250726267365,228.29565831428368,0,0,0,0,0,0,0,0
9.246936182785628,6.326218931339481,0.3318935456242622,223.09806875322468,226.82191689255097,221.33695654399438,0,1,0,1,0,0,0,0
8.77339353380981,9.320281055100175,3.039464012407238,222.4995694639762,223.1523943464945,229.353944896678,0,0,0,0,1,0,1,0
2.579416277151556,1.0250972799067926,6.53162790531283,225.15005659709723,221.33209924136628,227.51423317531302,0,0,1,0,0,1,0,0
6.59984046034179,9.372284872364512,9.383048184484826,225.3555381487967,226.3239625646551,229.41334392786902,1,1,1,1,1,1,1,1
8.172222002012159,6.878857223008134,8.71204482263052,223.5688597517111,221.28325862188765,226.76617233552506,0,0,1,0,1,0,1,0
5.5520081159946235,0.678370591051719,7.660647765353026,223.53789158736436,225.7849250822933,223.63403931999426,0,0,0,1,0,0,0,1
5.296505783560065,3.0096356694681625,7.884473432532987,228.2855559790608,226.9342212805631,229.38181172524722,1,0,1,1,0,1,1,1
2.418522909004517,7.081720886452816,6.649849034759953,227.89292848319687,227.00611496394453,222.7556677630918,0,1,0,0,0,1,0,1
0.9310276780589921,0.673506014687717,2.60286857566003,223.07795831680747,227.53472110659595,223.32172522061734,0,0,0,0,0,0,0,0
8.972157579533267,5.8217046017627325,9.071950307058298,229.13788443873258,228.72859421565664,227.0080841800174,1,1,1,1,1,1,1,1
9.004180571633304,3.4588305695295674,6.707323119058341,229.52815017002507,224.9995899196479,227.65316299525387,1,0,1,0,0,1,1,0
6.33101457273268,6.209155177674771,5.6044063098044,223.2674254203004,227.3024918952957,229.29403483849154,0,1,1,1,1,0,1,1
3.390297910487007,0.4574203381251285,1.1098946921348107,223.54424948793056,226.19172735365837,222.0480240905621,0,0,0,0,0,0,0,0
3.492095746126609,8.715368061523762,4.470555438064254,225.0563415342196,221.86639939797683,227.97998035219223,0,0,0,0,1,0,0,0
7.259556788702394,9.734889691773969,4.6035827120192625,229.41120812533674,220.25689644869408,227.38546053396965,1,0,0,0,1,0,1,0
8.971102599525771,9.688778552856915,8.645636095226699,228.7631943314231,222.84541385676934,220.63794556253598,1,0,0,0,0,1,0,0
8.870864242651173,7.496518317429247,5.466482201877884,221.0256796258359,224.4303370633762,223.87223141210208,0,0,0,0,0,0,0,0
7.798755458576238,1.3008624013063197,3.8040054897040965,223.92730743271417,226.17105944428656,222.827654570601,0,0,0,1,0,0,0,0
6.420316461542877,7.582631959290226,9.768003285106593,225.5337118974977,228.49959330503205,223.04490424354032,1,1,0,1,0,1,0,1
0.8413996499504883,0.2458691645880151,1.1072059332631567,225.0313247255154,221.96245716706164,229.829468795547,0,0,0,0,0,0,0,0
1.6162871409461377,0.22123551528997254,4.225484283119446,221.9386306793689,221.25549789898477,226.42777413479928,0,0,0,0,0,0,0,0
8.985541885270793,3.2361021914954122,0.4202467517140529,228.58816771168154,229.63479947474326,227.176761577935,1,0,0,1,0,0,1,0
6.0642905965958995,4.886431904046658,7.3990412076693035,226.76940782996837,221.08044559376407,229.7661763731501,1,0,1,0,0,1,1,0
0.09197051616629648,7.704074178077932,9.180765521991507,228.37908374851804,224.78491070107188,223.77201782457638,0,0,0,0,0,1,0,0
1.014715428660321,6.832953766065052,2.8003732955048943,228.58764279349472,225.855637287933,228.01840168452807,0,1,0,0,1,0,0,0
6.635017691080558,4.459027063767484,8.583416767991208,227.4835585366574,225.4137442090744,224.34530963304496,1,0,0,1,0,1,0,1
0.05061583846218687,2.736266662816659,2.9221823046189774,224.39210601249718,220.86032157032943,228.6953367181498,0,0,0,0,0,0,0,0
1.6080805141749865,9.971245001577111,9.107701616439153,226.10546755015426,220.5702691400362,221.80657541311302,0,0,0,0,0,1,0,0
5.487337893665861,4.261813022359729,7.5396190359678394,221.60365406119743,221.05483427461036,229.47686177064278,0,0,1,0,0,0,1,0
6.918951976926932,4.513870243296755,8.049067768414385,226.73645417474907,225.85587683872612,222.18771708410878,1,0,0,1,0,1,0,1
6.519612595026006,1.6362382119166918,0.180065556004545,221.7925325573928,225.4434488763432,223.2622050698093,0,0,0,1,0,0,0,0
2.242693094605598,7.948095487499294,9.62810357074026,226.93949590510158,222.33740792036744,227.5619223410678,0,0,1,0,1,1,0,0
